customer_city,customer_id,lat_x,lon_x,zip_code_prefix_x,customer,seller_id,order_id,delivery_speed,seller_city,lat_y,lon_y,zip_code_prefix_y,seller,seller_location,customer_location
paty do alferes,1e7ef303479b8085a9e8d59dafa5a8e0,-22.420070226947395,-43.420168904197645,26950,55359,05d2173d43ea568aa0540eba70d2ca76,cdc3df0761ce26f0f930079673444a04,4.0,alfenas,-21.42213905266804,-45.96450217990741,37135.0,1278.0,POINT (-45.96450217990741 -21.42213905266804),POINT (-43.420168904197645 -22.420070226947395)
paula freitas,df7b73935d01c5ae82743d422fd02fd9,-26.204273072855695,-50.93157526732833,84630,86749,47efca563408aae19bb7206c2d969ea9,6ca4871d007ce3c4a6173f53028c28fb,12.0,teresina,-5.12360945433745,-42.76834387096315,64033.0,704.0,POINT (-42.76834387096315 -5.12360945433745),POINT (-50.93157526732833 -26.204273072855695)
paula freitas,df7b73935d01c5ae82743d422fd02fd9,-26.204273072855695,-50.93157526732833,84630,86749,47efca563408aae19bb7206c2d969ea9,6ca4871d007ce3c4a6173f53028c28fb,12.0,teresina,-5.12360945433745,-42.76834387096315,64033.0,704.0,POINT (-42.76834387096315 -5.12360945433745),POINT (-50.93157526732833 -26.204273072855695)
paula freitas,df7b73935d01c5ae82743d422fd02fd9,-26.204273072855695,-50.93157526732833,84630,86749,9c068d10aca38e85c50202e17b4a7e88,6ca4871d007ce3c4a6173f53028c28fb,12.0,coxim,-18.506597819337028,-54.74755762906914,79400.0,1182.0,POINT (-54.74755762906914 -18.506597819337028),POINT (-50.93157526732833 -26.204273072855695)
paula freitas,df7b73935d01c5ae82743d422fd02fd9,-26.204273072855695,-50.93157526732833,84630,86749,9c068d10aca38e85c50202e17b4a7e88,6ca4871d007ce3c4a6173f53028c28fb,12.0,coxim,-18.506597819337028,-54.74755762906914,79400.0,1182.0,POINT (-54.74755762906914 -18.506597819337028),POINT (-50.93157526732833 -26.204273072855695)
pauliceia,98661b627038780e9e655a56ebc23dc6,-21.312255844330174,-51.83565755059152,17990,86799,817f85dbb65aa3e70831d90fe75cdf89,05c7d88e9c05e1fa1428f1ff2dcc29da,4.0,tiete,-23.101812170769886,-47.71207006761886,18530.0,1384.0,POINT (-47.71207006761886 -23.101812170769886),POINT (-51.83565755059152 -21.312255844330174)
paulo afonso,022d8f488c8a3f6e686848f2b2cfc54d,-9.407030009310104,-38.222215892761696,48606,97522,056b4ada5bbc2c50cc7842547dda6b51,d8823f4e35f58bef4822771f326d6153,8.0,queimados,-22.73788920032876,-43.56388058206742,26379.0,2670.0,POINT (-43.56388058206742 -22.73788920032876),POINT (-38.222215892761696 -9.407030009310104)
paulo de faria,0bb74a467a1245f6b6b53a78b72e35a3,-20.03227290488483,-49.40537144928938,15490,26085,5a93f3ab0ef4c84ed5e1b5dbf23978bc,e7867b5ca3daf3a407198e08f3755781,7.0,monteiro lobato,-22.95371488210672,-45.839550230520295,12250.0,413.0,POINT (-45.839550230520295 -22.95371488210672),POINT (-49.40537144928938 -20.03227290488483)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedralva,6e37091e698b4eededd017fa87a1ce5b,-22.245912904615,-45.46564944615945,37520,83101,5b67882648febfb6e1225e6ad7164f6b,730c83933acab283b21bae7b3fcc91d1,6.0,umuarama,-23.75976956647213,-53.29723969921869,87502.0,2393.0,POINT (-53.29723969921869 -23.75976956647213),POINT (-45.46564944615945 -22.245912904615)
pedreiras,77f3c8da79a0c0a12a2accd97508e745,-4.572816882085379,-44.59891819390503,65725,59950,0c8380b62e38e8a1e6adbeba7eb9688c,b1c29680cbde517fcf3393e77aac6ffe,11.0,tres coracoes,-21.693233185375103,-45.259366066052195,37410.0,116.0,POINT (-45.259366066052195 -21.693233185375103),POINT (-44.59891819390503 -4.572816882085379)
pedro de toledo,395bcba8cc4642f15f4508da8c8ea0dd,-24.279519501813624,-47.23570825402996,11790,92663,729b2d09b2a0bdab221076327f13d050,9ac9a171c52c75836da9ff89487fc78e,5.0,mineiros do tiete,-22.413558559591177,-48.45127221284603,17320.0,1829.0,POINT (-48.45127221284603 -22.413558559591177),POINT (-47.23570825402996 -24.279519501813624)
pedro velho,0a3e4f7efaf1befc4a84e1adcd9b70f5,-6.435372039643708,-35.22025160716912,59196,1214,06a2c3af7b3aee5d69171b0e14f0ee87,69d68d6cabed593e526a561a94d76d23,16.0,sao luis,-2.503157606634558,-44.24938912079653,65072.0,1931.0,POINT (-44.24938912079653 -2.503157606634558),POINT (-35.22025160716912 -6.435372039643708)
perdoes,02adbe89ad145c99f20d1f715635c7bc,-21.096213114398825,-45.08809459737744,37260,38029,3db66a856d18a9cba7c9241fc5221c50,d774b8d135addfe83ea0616b71a2f32a,12.0,ponte nova,-20.41022536716159,-42.8993095333992,35430.0,206.0,POINT (-42.8993095333992 -20.41022536716159),POINT (-45.08809459737744 -21.096213114398825)
peruibe,02554a34cc5ba2d5e8908cb7468aec7c,-24.303188311461692,-46.98737137425799,11750,12614,3d871de0142ce09b7081e2b9d1733cb1,5fff1e31dcee73af47628c1a40edb24d,7.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-46.98737137425799 -24.303188311461692)
petrolandia,0e08b8b40723f94a0fd1713feabfdcac,-15.159373968411478,-42.04233678803034,56460,82425,7299e27ed73d2ad986de7f7c77d919fa,50a980068f11953231ad1d03fb1769b4,10.0,araguari,-18.64630933305261,-48.195184868636545,38440.0,74.0,POINT (-48.195184868636545 -18.64630933305261),POINT (-42.04233678803034 -15.159373968411478)
piacabucu,5f3f5e9d45914b3cecccafe39f3f3028,-10.399847018796212,-36.41428602158606,57210,19991,3d871de0142ce09b7081e2b9d1733cb1,015975a1ff4fdab8ae6f42eaaffd39fb,18.0,campo limpo paulista,-23.211861520675228,-46.76228778069986,13232.0,2346.0,POINT (-46.76228778069986 -23.211861520675228),POINT (-36.41428602158606 -10.399847018796212)
pianco,72e0997496700af1df41815ffced78e6,-7.198702543898515,-37.92486346544334,58765,31694,06532f10282704ef4c69168b914b77be,b94927b61d86b53506f3e6bc8644eb77,25.0,paincandu,-23.45681129567523,-52.03991843678624,87140.0,1493.0,POINT (-52.03991843678624 -23.45681129567523),POINT (-37.92486346544334 -7.198702543898515)
picos,21e3291def7e45a14942cfed084ac9f5,-7.0823891277297095,-41.456140974345296,64606,97176,04308b1ee57b6625f47df1d56f00eedf,7b27aa8a07339a1e651fce232621d0cf,23.0,bombinhas,-27.15729033482312,-48.50553197897088,88215.0,2192.0,POINT (-48.50553197897088 -27.15729033482312),POINT (-41.456140974345296 -7.0823891277297095)
pien,1e223899442e479b03b6e0056d14b25d,-26.09789078887458,-49.4288512904567,83860,25987,9c068d10aca38e85c50202e17b4a7e88,ca35a20423cabbc81c577f3ffe72169d,7.0,coxim,-18.506597819337028,-54.74755762906914,79400.0,1182.0,POINT (-54.74755762906914 -18.506597819337028),POINT (-49.4288512904567 -26.09789078887458)
pindare mirim,5e23eb6b579778f0fc5450414008f4cb,-3.619697420144632,-45.349365699330235,65370,98538,440dd6ab244315c632130ecfb63827b1,36fc3a00019db8f893021f9508f695c8,14.0,votuporanga,-20.41919419963036,-49.97701493190249,15502.0,1772.0,POINT (-49.97701493190249 -20.41919419963036),POINT (-45.349365699330235 -3.619697420144632)
pindorama,3cd29923676e2dde9a89f7232a64de8c,-21.18429338894285,-48.90794885804377,15830,40843,e333046ce6517bd8bb510291d44f0130,02346f2f5b8930a992461a607bf6bf62,4.0,ipaussu,-23.055168941127352,-49.62701112282013,18950.0,2879.0,POINT (-49.62701112282013 -23.055168941127352),POINT (-48.90794885804377 -21.18429338894285)
pingo-d'agua,995463cc3940449ac2e89e8f9df06d10,-19.727723887298332,-42.411424311818216,35348,53220,15cd6eefe58588619aaed41dfa6621b1,2f669767ce462a3c52c5e53561229252,7.0,ouro preto,-20.39040558078619,-43.505816230713535,35400.0,2463.0,POINT (-43.505816230713535 -20.39040558078619),POINT (-42.411424311818216 -19.727723887298332)
pinhao,24f1fb7a5b78e540e78fe60aa25daa08,-24.015460898620688,-50.10867349225901,49517,43925,05ff92fedb5be47920fea08e501238b9,469281a9ac9b1cb74fedc17445f70fb1,35.0,santo angelo,-28.290526429588446,-54.262543855795464,98803.0,1475.0,POINT (-54.262543855795464 -28.290526429588446),POINT (-50.10867349225901 -24.015460898620688)
pintadas,6aa5716e48d15609c34d2d7385303f4e,-11.812442865363066,-39.90695020107625,44610,61726,9e6229250fedbe05838fef417b74e7fb,8aa1afb8d1b71222f421533a81af7aba,13.0,mirandopolis,-21.131922273479898,-51.10300715867033,16800.0,193.0,POINT (-51.10300715867033 -21.131922273479898),POINT (-39.90695020107625 -11.812442865363066)
piracuruca,40932d7d15803d195250596068d8d173,-3.9290321470610436,-41.7095217376632,64240,44935,12b9676b00f60f3b700e83af21824c0e,44e38bed584d8533aecfd6018f420f82,20.0,montenegro,-29.688238317970825,-51.4687297294334,95780.0,1025.0,POINT (-51.4687297294334 -29.688238317970825),POINT (-41.7095217376632 -3.9290321470610436)
piraquara,1214e6e00eeb4df5e73fbccad87f17f8,-25.446591096360766,-49.081946937294994,83302,33298,9c690ceacd5c66731bf443ea810195cb,8b032554e12735baca24e92f1e33c000,11.0,camanducaia,-22.755744824598306,-46.139547096377036,37650.0,35.0,POINT (-46.139547096377036 -22.755744824598306),POINT (-49.081946937294994 -25.446591096360766)
pitangui,0a53171e0b4c26a01456fa4defeac4d5,-19.684057914354028,-44.8917690829729,35650,24893,17e34d8224d27a541263c4c64b11a56b,dfcdf23e1d25c70a86ce04d0659e85b0,17.0,riberao preto,-21.16604702730375,-47.797948703989675,14085.0,3027.0,POINT (-47.797948703989675 -21.16604702730375),POINT (-44.8917690829729 -19.684057914354028)
piumhii,11543382154fb169d777c611e577fb8d,-20.469549898219025,-45.96099284289125,37925,72032,a1043bafd471dff536d0c462352beb48,ef57c0c31600c0a1c7366ff29a71896a,8.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-45.96099284289125 -20.469549898219025)
planaltina do parana,7c2b2f906d186327dc6e0fe22ed570d0,-23.02210156863633,-52.92008490660836,87860,44897,1caf283236cd69af44cbc09a0a1e7d32,0a76ae785560c5882874b2738c60d958,10.0,nova iguacu,-22.750361916422435,-43.4485635283222,26020.0,765.0,POINT (-43.4485635283222 -22.750361916422435),POINT (-52.92008490660836 -23.02210156863633)
planalto,29094bc1b31756d584d3c3bb60e5db45,-24.50898245509497,-51.62698239782708,98470,6107,05ff92fedb5be47920fea08e501238b9,3180196d4f287c726e7ba95da8f56ebe,5.0,santo angelo,-28.290526429588446,-54.262543855795464,98803.0,1475.0,POINT (-54.262543855795464 -28.290526429588446),POINT (-51.62698239782708 -24.50898245509497)
planura,bac77778ea54b998b5f374d5d36e229b,-20.137985434526886,-48.70233260731599,38220,37991,0bae85eb84b9fb3bd773911e89288d54,2b2dd432bec6d33562a2dd8962ff1e61,11.0,itajai,-26.924748007678392,-48.671442813449254,88301.0,1304.0,POINT (-48.671442813449254 -26.924748007678392),POINT (-48.70233260731599 -20.137985434526886)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
poco redondo,3a2063712a4f5ffea67032e2bc49ca64,-9.819610624059283,-37.6902704999922,49810,67793,8f2ce03f928b567e3d56181ae20ae952,afc3d36c156114cfae3aed5b536af510,6.0,pirituba,-23.491961535547016,-46.72914975470674,5141.0,2574.0,POINT (-46.72914975470674 -23.491961535547016),POINT (-37.6902704999922 -9.819610624059283)
pocos de caldas,0351668263fb4722095bb1db517004f0,-21.79706990425998,-46.56471540314873,37704,73908,28fb0829fd777877cdc350d25cb5bd5b,81378cf8e638ced3a370966f23a32ca4,15.0,sao jose do rio pret,-20.779572805653014,-49.36934135434547,15051.0,1938.0,POINT (-49.36934135434547 -20.779572805653014),POINT (-46.56471540314873 -21.79706990425998)
pomerode,24940b75487e42bff2b7728fc6817382,-26.731177008382257,-49.17002204565995,89107,16959,4869f7a5dfa277a7dca6462dcf3b52b2,3adc4c795d905a8b0b656f1737f0ff45,12.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-49.17002204565995 -26.731177008382257)
ponte nova,09e3aaa17d44116c17b6627e5e9630d7,-20.41051574581582,-42.89977997085911,35430,42768,04308b1ee57b6625f47df1d56f00eedf,2cc606fca85523eee5d51c8d9defe0a5,7.0,bombinhas,-27.15729033482312,-48.50553197897088,88215.0,2192.0,POINT (-48.50553197897088 -27.15729033482312),POINT (-42.89977997085911 -20.41051574581582)
ponte serrada,0f1bcbaec0169c78780f5ab7e1d5aa36,-26.87242965653103,-52.015115692420544,89683,77448,4e7c18b98d84e05cbae3ff0ff03846c2,72ec72091aea2b3b17c98c71172c4247,16.0,jaboticabal,-21.251604451351,-48.31942506684334,14882.0,84.0,POINT (-48.31942506684334 -21.251604451351),POINT (-52.015115692420544 -26.87242965653103)
pontes gestal,e9a09c7c5f699f95b7bae10f94cac398,-20.184841591248325,-49.70303113720554,15560,46994,a1043bafd471dff536d0c462352beb48,32b88a9584e3facf4a7eda6c22b11219,12.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-49.70303113720554 -20.184841591248325)
porangatu,0a0c2a4fcc642872a37b8454f7c4df86,-13.438798262439096,-49.14638724640525,76550,5838,7aa4334be125fcdd2ba64b3180029f14,1bc7434bd3185b311a6d4016a03ea06a,20.0,laranjal paulista,-23.049655735476893,-47.83730315679704,18500.0,269.0,POINT (-47.83730315679704 -23.049655735476893),POINT (-49.14638724640525 -13.438798262439096)
portela,4457d60c844b9cec4abec3a9507f23a5,-14.490086864717954,-38.324587978612584,28595,4888,4869f7a5dfa277a7dca6462dcf3b52b2,a85ce89cbcc514dfe135de0036be45db,27.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-38.324587978612584 -14.490086864717954)
portelandia,117e0eb0f33e6f97d50644712ab63969,-17.355941706844767,-52.67870046185267,75835,99132,52f9db5cfb423382a2fa5c9e39303202,8421b46b3b3fa09ea64c5775ab548615,14.0,echapora,-22.42991352757263,-50.20537399541853,19830.0,2797.0,POINT (-50.20537399541853 -22.42991352757263),POINT (-52.67870046185267 -17.355941706844767)
porto amazonas,38b9cf892706e93eddf8ec8265869722,-25.54807176762272,-49.89311163025072,84140,7859,582d4f8675b945722eda7c0cb61ba4c7,e7df3fcd195fafd25a46f580fc96c9f3,11.0,bertioga,-23.81765711650305,-46.07870889080958,11250.0,1566.0,POINT (-46.07870889080958 -23.81765711650305),POINT (-49.89311163025072 -25.54807176762272)
porto calvo,88ee40a99bacbe60eb2db44b445a83d9,-9.053788322390487,-35.39817578311763,57900,96524,1b4c3a6f53068f0b6944d2d005c9fc89,f0ab33ceba10623b929d52fe23fff27b,24.0,sao ludgero,-28.329441277121372,-49.17649179464339,88730.0,244.0,POINT (-49.17649179464339 -28.329441277121372),POINT (-35.39817578311763 -9.053788322390487)
porto nacional,60dd5ea5f8bfa751e88c6ba644c486d7,-10.70356445963451,-48.40556981955523,77500,72582,4869f7a5dfa277a7dca6462dcf3b52b2,a4d5fcb131fab3ac106ae40ac7042833,11.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-48.40556981955523 -10.70356445963451)
porto uniao,13be93651c09a42decee6be064c4ee6f,-26.248228675931426,-51.079252889417965,89400,58300,a1043bafd471dff536d0c462352beb48,d2c2a40d9d3d9479b0784a08930ebc75,8.0,ilicinea,-20.940711526524826,-45.82719542395004,37175.0,2747.0,POINT (-45.82719542395004 -20.940711526524826),POINT (-51.079252889417965 -26.248228675931426)
porto velho,00b4054d851ec464f6fb745fab627439,-8.760506666505707,-63.87579602009189,76825,34918,681fce914360217db47784ae28905a96,30a897c2be083ba0f419c5b2cc9ca368,18.0,araucaria,-25.57885324258603,-49.36648772566096,83709.0,1094.0,POINT (-49.36648772566096 -25.57885324258603),POINT (-63.87579602009189 -8.760506666505707)
presidente alves,32ade00f5a433f04fbb179aca3051ba7,-22.097699688942836,-49.43836391240283,16670,75701,113e3a788b935f48aad63e1c41dac1bd,6c88a4ceb710de8263b4aeb5ffa92afd,9.0,aparecida,-22.853025699859607,-45.25021091003281,12570.0,2044.0,POINT (-45.25021091003281 -22.853025699859607),POINT (-49.43836391240283 -22.097699688942836)
presidente bernardes,0bfe96ed9f807da029472429981cfa99,-22.009031098270302,-51.55629965272934,19300,4136,710e3548e02bc1d2831dfc4f1b5b14d4,1780bf20851f38ed7aae08ee09438f6a,7.0,rolandia,-23.314113368818184,-51.3728448919054,86600.0,1882.0,POINT (-51.3728448919054 -23.314113368818184),POINT (-51.55629965272934 -22.009031098270302)
presidente juscelino,82af83df6bec753f1d1d9b54e6f34454,-2.92319248655288,-44.06273521723484,65140,68293,240b9776d844d37535668549a396af32,fbf5670723916ebf3bd62b1e33ed3ea6,17.0,niteroi,-22.90811088791615,-43.08647752436465,24120.0,2372.0,POINT (-43.08647752436465 -22.90811088791615),POINT (-44.06273521723484 -2.92319248655288)
presidente kennedy,3494e9d5086e44139641e3aefe16b768,-21.118842888154113,-41.04097700588085,29350,15604,213b25e6f54661939f11710a6fddb871,d59dab0bce1cd6bf2c2252459973397a,7.0,salto,-23.193724166204465,-47.29900868864442,13321.0,1791.0,POINT (-47.29900868864442 -23.193724166204465),POINT (-41.04097700588085 -21.118842888154113)
presidente olegario,193d7079e0df65bb47766230e5387d3a,-18.411803602342445,-46.41690890292427,38750,95921,ce7d1888639e6fb06b2749cbfdac1ff7,1c08c2e119666d04a13e375e3156ad5f,7.0,baependi,-21.960840371079797,-44.88799124145116,37443.0,1996.0,POINT (-44.88799124145116 -21.960840371079797),POINT (-46.41690890292427 -18.411803602342445)
presidente tancredo neves,23333f60bd6f1f3cdcd1f22524eb6721,-13.454457694124509,-39.42532888337853,45416,67434,5cf13accae3222c70a9cac40818ae839,4781da20482e1cd01049b1f299ead78a,10.0,patos de minas,-18.585641548215296,-46.522755602074014,38700.0,2442.0,POINT (-46.522755602074014 -18.585641548215296),POINT (-39.42532888337853 -13.454457694124509)
protasio alves,03c7ba581235c5cf6a6bf7d1c538d422,-28.759340010621315,-51.47487876452838,95345,34900,3db66a856d18a9cba7c9241fc5221c50,8411e6f64e8ba69af35b400712a77a8b,11.0,ponte nova,-20.41022536716159,-42.8993095333992,35430.0,206.0,POINT (-42.8993095333992 -20.41022536716159),POINT (-51.47487876452838 -28.759340010621315)
pugmil,9c27d07ecc859245e18c6d847afaadf7,-10.421498999999947,-48.92569099999996,77603,80590,440dd6ab244315c632130ecfb63827b1,66fda4a54fb43b9ec8ef4e032eaa7e54,26.0,votuporanga,-20.41919419963036,-49.97701493190249,15502.0,1772.0,POINT (-49.97701493190249 -20.41919419963036),POINT (-48.92569099999996 -10.421498999999947)
queimadas,1cda2121be084b488b6ca6d827520919,-8.968868489168706,-37.55587283195845,48860,31923,0c8380b62e38e8a1e6adbeba7eb9688c,84b9993a4d8ffc1bde2fade8466fb07b,14.0,tres coracoes,-21.693233185375103,-45.259366066052195,37410.0,116.0,POINT (-45.259366066052195 -21.693233185375103),POINT (-37.55587283195845 -8.968868489168706)
queimadas,1cda2121be084b488b6ca6d827520919,-8.968868489168706,-37.55587283195845,48860,31923,0c8380b62e38e8a1e6adbeba7eb9688c,84b9993a4d8ffc1bde2fade8466fb07b,14.0,tres coracoes,-21.693233185375103,-45.259366066052195,37410.0,116.0,POINT (-45.259366066052195 -21.693233185375103),POINT (-37.55587283195845 -8.968868489168706)
quijingue,9f706c5702d3f84250726d4d46078caa,-10.753086798092463,-39.20898106879822,48830,21347,9b013e03b2ab786505a1d3b5c0756754,62be3a00ba095e9cdbe1fe482e6130a4,27.0,vicente de carvalho,-23.941965314062323,-46.302528865369084,11450.0,288.0,POINT (-46.302528865369084 -23.941965314062323),POINT (-39.20898106879822 -10.753086798092463)
quilombo,0ba85ee41203875bced1c7d0a4102867,-26.72846888246023,-52.71913126661729,89850,34378,0c7533c71df861ec58ad7ff999ed0e8d,896128ba70225c31859100341b20b186,5.0,valinhos,-22.96117268117758,-46.997215621315675,13270.0,53.0,POINT (-46.997215621315675 -22.96117268117758),POINT (-52.71913126661729 -26.72846888246023)
quilometro 14 do mutum,94ea98eea015faad90cd64998848d18d,-19.39858970116328,-40.905290937201045,29735,6334,3df020b72d3d44b3af9d110fa3940b65,212363bf0053733bdb8324a07cede4bc,14.0,jales,-20.2804372171987,-50.55141565170161,15704.0,382.0,POINT (-50.55141565170161 -20.2804372171987),POINT (-40.905290937201045 -19.39858970116328)
quissama,0385c8d2e645df58096ed14446b5374d,-22.109429801923472,-41.47049665839748,28735,34018,05d2173d43ea568aa0540eba70d2ca76,3ba501474fa8bf57cb48c5721307bdef,16.0,alfenas,-21.42213905266804,-45.96450217990741,37135.0,1278.0,POINT (-45.96450217990741 -21.42213905266804),POINT (-41.47049665839748 -22.109429801923472)
rechan,263d510e1304ff310e0bcc2c8476ac67,-23.599153923116557,-48.31747225605046,18217,91073,4869f7a5dfa277a7dca6462dcf3b52b2,4cfb3d5969df460524508647d27aca46,12.0,guariba,-21.36347334469748,-48.2295879769369,14840.0,2618.0,POINT (-48.2295879769369 -21.36347334469748),POINT (-48.31747225605046 -23.599153923116557)
